longitude,latitude
-73.9530859449,40.6930784718
-73.8321091564,40.8773405032
-73.8713668634,40.7656824057
-74.1942557425,40.5505985813
-73.8605534072,40.7270422614
-73.7647540376,40.6567633143
-73.749367061,40.766657491
-73.8667579448,40.7172648694
-73.9101400465,40.7634452226
-73.8986709142,40.7130465781
-73.8018407579,40.6584513021
-73.9063741489,40.8741788258
-73.9001794285,40.7217911076
-73.9518244885,40.616704121
-73.8253395447,40.6308369758
-73.7395946427,40.7242351967
-73.7389428254,40.6615534336
-73.846053939,40.7132282763
-73.87393133,40.8183663367
-73.763455701,40.7688587597
-73.8743046815,40.8174119361
-73.9494261363,40.7236792932
-73.9333834424,40.5772549168
-73.7627994321,40.6055661059
-73.8176020231,40.7561309849
-73.9002786912,40.8646291282
-73.8640314952,40.8360785521
-73.8801269629,40.7028967429
-73.8809490014,40.8031785447
-73.8659763245,40.8231410014
-73.9416965459,40.7093613773
-74.1862982221,40.6010421968
-73.7697577216,40.6782909008
-73.9163279958,40.6417196598
-73.8945638896,40.9061607548
-74.1412059564,40.6001824689
-73.9495942499,40.6005293591
-73.7812887744,40.6335328072
-74.1937876058,40.5815015031
-73.9725555317,40.6904944976
-73.8180325208,40.8841760279
-73.9975193866,40.7501327128
-73.9880732905,40.6178617965
-73.8892219915,40.7330593017
-74.1350976168,40.5809727115
-73.8457729046,40.7780331735
-73.9476582337,40.8033950382
-73.9249282291,40.8421535366
-73.9559803224,40.7400992086
-73.9672305689,40.7954178289
-73.9694267889,40.6175589659
-73.9351348054,40.6150213425
-73.9228043936,40.710912291
-73.8167548049,40.6985499582
-73.958993305,40.6964843013
-73.904712497,40.7334933718
-73.7910644905,40.7471448308
-73.9527858916,40.6925703004
-73.9515799295,40.7456512798
-73.930914271,40.6644384857
-73.7562209781,40.6845949896
-74.0672101613,40.5902058098
-73.8838980604,40.5906829679
-73.7880223582,40.5891283972
-73.8652450226,40.8618860258
-73.8432325249,40.8373847563
-73.7571079544,40.6632627805
-73.7257236415,40.7357973237
-73.8993128049,40.8112820243
-74.1743566155,40.6044448363
-73.9054748735,40.6515126834
-74.2437047375,40.512097159
-74.13685061,40.5854567191
-74.1242659484,40.6054297278
-73.7638520252,40.770402202
-73.89334031,40.7767122813
-74.1996245328,40.6081187314
-73.8678759514,40.8114575456
-74.1670213021,40.5377094216
-73.791727892,40.7820156708
-73.7761197108,40.7735917536
-73.815832126,40.7290068332
-73.7530299541,40.6065442769
-74.2168364934,40.5089223698
-73.7359969859,40.657530399
-73.9626694155,40.783693158
-73.8977819912,40.5893345065
-74.1738015974,40.5976381609
-74.1121863608,40.6255274631
-73.9104445069,40.8771920779
-74.072841374,40.5913102093
-73.938644035,40.551782483
-74.1099384462,40.6173524978
-73.8789344604,40.8303106286
-74.183321616,40.6235686444
-73.9066520097,40.8632762507
-73.870227815,40.6259230861
-73.8001254871,40.6429798581
-73.8578763241,40.7235035567
-73.7448942762,40.7557965526
-73.9337946844,40.6883044034
-74.1944479624,40.5649763666
-73.780116023,40.7635215
-73.9998636106,40.6483094394
-74.1114364416,40.6217268693
-73.9483255185,40.7626884997
-73.915660159,40.5902156427
-74.141909596,40.6238321222
-73.9278637687,40.8747694093
-73.9556842379,40.8009139427
-73.8181219248,40.7678828035
-74.1393806298,40.6177271949
-73.904221321,40.7699554542
-73.7414956292,40.7623643147
-73.942764532,40.8351352278
-73.9010306774,40.8217735613
-73.8207031055,40.6836159983
-73.7624955546,40.6341509949
-73.9206076747,40.7418479546
-73.9219486938,40.6036327606
-73.7526660944,40.6406190544
-73.9238995059,40.6794225383
-73.9467499913,40.810574538
-73.9337220179,40.6012497217
-73.7720386565,40.8588223003
-73.9616084297,40.6397654514
-73.7669713084,40.6566857722
-73.769781239,40.6458914009
-73.9082499447,40.8256620433
-73.7774388257,40.7704832106
-73.9244536285,40.8463704159
-73.824533097,40.8835163278
-74.0010707536,40.6332396807
-73.8158736934,40.6680559041
-73.9409232883,40.6444943017
-73.8278993781,40.7701682955
-74.1399786545,40.6084881967
-73.8972874554,40.836451661
-73.9450363548,40.6243249275
-73.8833024038,40.6370657915
-73.8271102792,40.825616714
-74.1858379874,40.6189405663
-73.8069990644,40.7085073757
-73.9197412218,40.6631959551
-74.0061171987,40.6000838326
-73.8398033883,40.8537066735
-73.8859041578,40.8268504471
-73.9145115316,40.7839027065
-73.7372427597,40.7138163897
-73.790058827,40.7376507752
-74.187608715,40.6330038753
-73.7744109538,40.7328960971
-73.764899997,40.6846130167
-73.9279448632,40.598730407
-73.9220523325,40.6598430215
-73.8254357101,40.8348619538
-73.8636134639,40.6991164835
-73.8612258884,40.8369108767
-73.8642022,40.8702722189
-73.9809677886,40.6285328687
-73.8937777198,40.636828443
-73.7873411807,40.6719583459
-73.9139126496,40.7507671371
-73.7856454011,40.7165369589
-73.9788586013,40.6783309172
-73.8305962185,40.8167986249
-73.902787405,40.8175666226
-73.8587259812,40.8978184026
-73.8822114228,40.6810390611
-73.8319310158,40.6902059689
-74.0065564708,40.6165785966
-73.7446272312,40.7379835709
-73.9020878126,40.6385102771
-73.7665655319,40.7503809819
-73.7708051215,40.7047802273
-73.7482825922,40.6106057468
-74.1794875049,40.5624864774
-73.7753274766,40.6312199331
-73.9717904174,40.5870117358
-73.764475051,40.7323968518
-73.8995665215,40.8771427185
-73.9446995375,40.8064885613
-73.8677843442,40.7322642
-73.9730158752,40.7390150342
-73.7401631175,40.6497220662
-74.1701212164,40.5297408963
-74.1690011947,40.6321301366
-73.9446935114,40.6195722982
-73.7300019517,40.6882439959
-73.8870834056,40.6539481521
-73.9010849175,40.7295364262
-73.9360101194,40.7147599433
-73.8462240711,40.6827387951
-73.7940194324,40.6842859975
-74.1162517503,40.5787207148
-73.8305319606,40.8196759878
-73.8336845798,40.651004118
-73.8050580878,40.6912381666
-73.8815733083,40.7289728334
-73.9504994963,40.605158794
-73.8773842305,40.8313620061
-73.744766478,40.7425991623
-73.8926992832,40.6698149964
-74.0786221873,40.6108603365
-74.1303540375,40.6320358708
-74.1579375946,40.5983083781
-73.7620986455,40.6784744623
-73.9148146834,40.6588892093
-73.9743930022,40.7229417977
-73.9605998308,40.804006628
-73.8326192039,40.8110229376
-74.1461380302,40.6021024856
-74.1734053477,40.5658092985
-73.7439541774,40.6831848394
-73.8760416412,40.6672843508
-73.7663003596,40.5955537326
-73.7869871102,40.7486145927
-73.8479712832,40.7517059652
-73.9351232908,40.5766805735
-73.7678442529,40.6983658581
-73.9460649046,40.6916577781
-73.7282274885,40.6850491776
-74.0800923924,40.6279112576
-74.2410556529,40.5236361678
-74.0125566595,40.7179863716
-74.1653030676,40.5299722047
-73.7485286968,40.6789643174
-73.7843698,40.6972391201
-74.102286779,40.607077413
-74.189138452,40.5715513956
-74.1820616891,40.6089558001
-74.0652498178,40.5950749161
-73.7160939861,40.7354424446
-74.0156806884,40.6162986962
-73.7372679099,40.7610328995
-74.083009534,40.6060575804
-73.8248841049,40.8842423668
-73.9039799492,40.6912118436
-73.7854326027,40.6666078654
-74.2271742183,40.5515667931
-73.9090614581,40.5998092292
-73.8902588974,40.644710492
-74.1824779106,40.6250216784
-73.8035396462,40.7751567003
-73.9693456704,40.7655310424
-73.9541841602,40.7638355279
-73.8963236265,40.649242637
-73.782995785,40.6960178254
-73.8290295118,40.7705348711
-73.9565696162,40.7857222819
-73.7557532767,40.695955913
-73.8931143375,40.7041906783
-74.2295114958,40.5550591934
-73.9941200928,40.6722993486
-74.1019838906,40.6376022205
-73.9710856235,40.7593767536
-73.9418965576,40.7717861349
-74.1236230786,40.5611816815
-74.1327104487,40.611560574
-73.7290888331,40.7575703602
-73.9230599859,40.8063662179
-73.8555662211,40.5699599495
-73.9146979086,40.88184512
-73.8134391044,40.7958653903
-74.2316318434,40.5317971304
-73.8233504133,40.5830684174
-73.7338413222,40.7056227153
-73.9756969311,40.7558242274
-73.8629433953,40.6801426558
-73.9129362616,40.639668458
-73.9929470145,40.5704418685
-74.0069273069,40.7214419212
-73.8944891432,40.9004339624
-73.8200924076,40.6047121254
-73.9559374246,40.7912386866
-74.1484284123,40.6110806064
-73.8969963251,40.6419661064
-73.9756009827,40.790114603
-74.1315869325,40.5712910418
-74.2423060237,40.5179518608
-73.8108325616,40.886267933
-73.8828015197,40.7296281163
-74.0758728892,40.5891314694
-73.7997498956,40.6687322086
-73.8885421272,40.6013974735
-73.9666669554,40.7088847511
-73.8030284246,40.651152012
-74.1044212623,40.6430687884
-73.8233486953,40.762109022
-73.9287653465,40.693678088
-73.9303858084,40.8254014664
-73.8958066529,40.6767877076
-74.1873429545,40.5450842309
-74.1081188766,40.5969580393
-74.2132135935,40.5120899804
-73.9668885285,40.6452574992
-73.9932420459,40.7684799205
-73.9126873691,40.797484765
-73.9920228343,40.7208111912
-73.7641998315,40.6621920881
-73.8283535266,40.7639456156
-73.8720018873,40.6490944787
-73.7405901804,40.6900534963
-73.9150051628,40.8579891028
-74.0957700015,40.5768658536
-73.9842429244,40.7403116628
-73.7572278831,40.7620825182
-73.8082993587,40.6589482487
-73.9666252842,40.5891721905
-74.1425420452,40.6035617126
-74.1943572252,40.5544819691
-73.8135076441,40.8208923763
-74.129467454,40.6164689997
-73.7829638362,40.6237963856
-73.8727489241,40.7749376269
-73.8491968942,40.889706386
-73.7104398357,40.7415468924
-73.8760578601,40.6842672963
-74.1047517699,40.5839017587
-73.8351989368,40.8734183933
-74.1979472525,40.5890787736
-74.0757466596,40.5964095253
-73.9500572702,40.7822944288
-73.759198911,40.7344628343
-74.1659292665,40.6065581884
-74.0829836347,40.5846928529
-73.9815089086,40.7821974189
-73.7758077492,40.7611898911
-73.9424756087,40.8335956663
-73.9318379164,40.8350239378
-73.8719662984,40.6634709424
-73.9615812859,40.7776037524
-73.7588262402,40.6780452646
-74.2314110818,40.5059599546
-73.9435542004,40.7332982524
-73.8139244292,40.8731658738
-73.9161064313,40.8535650724
-73.8936653713,40.8362538198
-73.7420342024,40.7176834815
-73.9863817275,40.6315649738
-73.9257825471,40.8326019755
-73.775396409,40.7657305013
-73.9049978803,40.6277288531
-73.8601096739,40.7511505435
-73.7212303655,40.7619812274
-73.8857901573,40.6757891841
-74.1580709584,40.6155044544
-74.0050642732,40.6045921831
-74.1492074383,40.5442942672
-73.7798920995,40.7308083588
-73.7461250579,40.5967182192
-74.0128630234,40.6051304073
-73.9434844405,40.6573175413
-73.9137167844,40.6153938542
-73.8518916782,40.7503659262
-73.8987909848,40.6475603053
-73.841239665,40.7204944617
-73.8694555722,40.7014798895
-73.9000386542,40.559510206
-73.9016627869,40.7784712702
-73.7523865382,40.6411326185
-73.7581903418,40.6054509652
-73.8192662234,40.876570022
-74.0301192191,40.6304644977
-73.8934297983,40.8278404987
-73.8432483791,40.8160898919
-74.2144717217,40.519933027
-73.8704739498,40.8349494142
-73.826984555,40.8480486959
-73.8344287492,40.86494386
-73.8094499379,40.7243558164
-73.8932097978,40.6570176756
-73.8205204955,40.7705316676
-73.9038805366,40.78255855
-73.9208898667,40.7785585873
-73.9059813598,40.6554903036
-73.9315951073,40.5773433431
-73.9146598147,40.896877553
-74.2318327557,40.5452214576
-73.9156179905,40.8182119178
-73.9668944041,40.7731865879
-73.8602547965,40.6989939339
-74.1998611628,40.5581973473
-73.7984902961,40.6448229636
-73.9544975208,40.7720936787
-74.0899955825,40.5744493148
-73.8372057159,40.5934192746
-73.9102856595,40.8054560481
-73.8428341198,40.5790602055
-74.1844267819,40.6303353778
-73.7276536874,40.7355363189
-73.7694269046,40.6835609946
-73.8727076654,40.7373523564
-73.8002071956,40.885248004
-73.9117133851,40.6894617587
-73.9088526273,40.882729923
-73.8891068353,40.8359635768
-73.7822792321,40.6820621269
-73.8485895734,40.7444790359
-73.8601527935,40.8317325454
-73.9570596266,40.6614569893
-74.0921399362,40.6237713671
-74.2357004086,40.5517937001
-73.7903284855,40.7114673134
-73.9134479632,40.6201868449
-73.9280398605,40.5515201971
-73.9151866947,40.8983687765
-73.9600445149,40.708024911
-73.8368697819,40.5818431683
-73.8113168682,40.777288415
-73.9415091119,40.6725394551
-73.7648378084,40.7582561081
-74.0137571394,40.6023926131
-74.1506465788,40.6379954665
-73.9885338755,40.6753217608
-73.7988982209,40.6535536604
-73.8672339508,40.623883636
-73.8730189367,40.6723405621
-73.9957886922,40.7660775725
-74.1379288305,40.611130709
-73.9826640734,40.7400323618
-74.1016674491,40.6285986297
-73.9811739011,40.7531354823
-73.9165976844,40.8873114006
-73.7480779725,40.663959285
-73.9169536891,40.7112167925
-73.9568322417,40.7707444026
-73.876351827,40.8693174773
-73.8563540369,40.8753805615
-73.9368828851,40.5977445334
-73.9637154505,40.6092814778
-73.8224628591,40.7179287539
-74.0030891927,40.6920162882
-73.8085866815,40.6885343318
-74.12259684,40.5638821479
-73.8761981353,40.8610832635
-73.9856390853,40.7008026702
-73.9444995664,40.5920521406
-73.8777439902,40.6692571327
-73.948446162,40.7100790286
-73.798229168,40.7123376603
-74.0088264586,40.6212304058
-73.80777823,40.6863189944
-73.8878793384,40.8075431628
-74.1457494991,40.6165349007
-73.9822044716,40.7430687016
-73.9216765192,40.6467081297
-73.9066996507,40.6501197802
-73.858852629,40.7592196721
-73.7437096346,40.7338982944
-73.8750333649,40.8574878409
-74.1385482385,40.5892143162
-73.9321409989,40.7380080385
-74.1477804771,40.610821492
-73.8884544603,40.732575293
-73.803571497,40.703030195
-73.857934423,40.655742788
-73.858827394,40.7330211983
-73.8597936596,40.573079024
-73.7274981371,40.6761128995
-73.7439237459,40.7087094639
-73.8105852007,40.7330661521
-73.9921751426,40.641859761
-73.9509417549,40.7096021761
-73.864707914,40.6996150123
-74.1561999149,40.550182599
-74.0024035492,40.717057135
-73.8231181338,40.8676227489
-73.7806389963,40.6036510539
-73.798533774,40.8813203928
-73.9729125907,40.6791924813
-73.7650929383,40.6519377235
-73.9142263358,40.6983673069
-73.9892910792,40.7338758316
-73.7848536233,40.7176717535
-74.1461299998,40.6275173409
-73.9454325201,40.6957256937
-73.7600883301,40.7376377667
-74.1415715002,40.5504168812
-74.1802263823,40.6018953574
-73.9463668361,40.7878441067
-73.8498546569,40.684836075
-73.8143809618,40.649452228
-73.8659077912,40.7256862279
-73.9490378056,40.7687819966
-73.7799246574,40.7376273919
-73.8083376412,40.7933325807
-74.1362865719,40.548964982
-73.9270299737,40.5937277715
-73.8292235385,40.7033018206
-73.807945089,40.6498062392
-73.8483044423,40.7518661785
-73.8881850584,40.7564050611
-73.7770180586,40.7710245134
-73.8153236594,40.6299540386
-74.0096901622,40.6470039573
-73.8196817926,40.8301450917
-73.9969875602,40.7408870923
-74.0185181585,40.6065862389
-74.1745735706,40.6098058739
-74.1454000655,40.555674009
-74.1889761625,40.5482598127
-73.8218930228,40.683853688
-73.8036890648,40.7245758483
-73.7799234094,40.6403750798
-74.1911757639,40.5382239256
-73.8407845413,40.5785508184
-73.7068858716,40.7457269346
-73.9167583479,40.8368839294
-73.8334565444,40.8618883229
-73.9830273691,40.58772463
-73.8285748686,40.6818930939
-73.781626985,40.6464829356
-73.9656691395,40.6235427214
-73.8422486873,40.7307254094
-73.8084004481,40.7132829633
-74.1439873048,40.5555457376
-73.7501685103,40.7255101837
-73.9008927519,40.8616971074
-74.1857270535,40.5604874415
-73.892460485,40.5787300825
-73.9066349232,40.6521804111
-73.7947765617,40.7816051591
-74.2489368722,40.5027162055
-73.9185475173,40.6783024205
-73.9749748343,40.5896316709
-74.1193419869,40.5996423003
-74.0810806861,40.5775702262
-73.8892137838,40.7387479116
-74.0184780924,40.6471942576
-73.9585271984,40.5922596925
-73.9546265792,40.8068281374
-73.7457865591,40.6854084491
-73.9098577123,40.6741087197
-74.2178521754,40.5303280203
-74.0120916486,40.6342001797
-73.838967917,40.6490372239
-73.8477900411,40.7880601553
-73.9349948517,40.6574604802
-74.0070927492,40.6157948596
-73.900369418,40.650424218
-74.1654659193,40.5463259693
-73.8888947451,40.5669511181
-73.874205197,40.8141463119
-73.9367174132,40.7610871458
-73.7620645685,40.7096581988
-73.9368275361,40.6819333871
-74.0863358791,40.5800310913
-73.9424390381,40.8290355876
-73.9920460343,40.761929101
-73.7486459525,40.6621859536
-73.7076586832,40.7333096802
-73.9457817883,40.7727543456
-73.9248170571,40.7074807741
-74.1935003138,40.6195183192
-74.1690035412,40.5432185553
-73.8145040117,40.6849325841
-74.0757774108,40.6095861304
-73.8874286009,40.7489583577
-73.8898200715,40.6574033405
-73.8589059953,40.7076542997
-73.927796897,40.71961088
-73.9861901017,40.6205044997
-73.9670976578,40.6620778925
-73.8215822213,40.821355943
-74.0947903982,40.5768817834
-73.8765918093,40.8721209507
-74.1126946693,40.5662624117
-73.7849620427,40.8462411808
-74.1810458822,40.5262913764
-73.9010013853,40.8078909879
-73.7748410284,40.7786004828
-73.9243523249,40.6887415771
-73.8265979162,40.8312719215
-73.841373899,40.7402830097
-74.1810491327,40.5862711665
-73.967434947,40.6483578998
-73.9041613503,40.672474622
-74.1665274804,40.6092488825
-74.1115313749,40.5951511056
-73.8191096011,40.8572835792
-73.8963899976,40.8416145955
-73.8296316089,40.7307319698
-73.9240153491,40.8330366203
-73.9806599361,40.7675892668
-74.162496237,40.5817865654
-73.9877908107,40.6710632678
-74.0874927453,40.6237061671
-73.9082311092,40.8380147782
-73.7683820326,40.7259769183
-73.739087769,40.651559936
-73.9905274763,40.6850181087
-74.188076839,40.5901388756
-73.9879934661,40.6290642732
-73.8721714431,40.8317411277
-73.8478526051,40.8471280943
-73.795423982,40.6654281391
-73.8642807849,40.8274133686
-73.8388348274,40.8460889042
-73.8862628579,40.7244190208
-74.0866566451,40.6030422758
-73.7888206204,40.6895915477
-74.1211935389,40.6139125454
-73.8725458908,40.6210330109
-73.9392326849,40.5882896359
-73.9830790864,40.627376012
-74.1543999477,40.556368215
-73.776796148,40.7927078928
-74.0077511698,40.6763021858
-73.9532002869,40.7200691404
-73.780559886,40.7137196469
-73.9819379672,40.7873592063
-73.903318681,40.8951177461
-73.8116320384,40.7306493111
-73.797597926,40.6692694291
-73.9537683779,40.7000611586
-73.8392108924,40.7136533802
-73.8174974179,40.6209846948
-73.7267989882,40.7273275231
-74.1272952904,40.6002002936
-73.8096165796,40.8628716608
-73.8535150042,40.839416203
-73.8763215214,40.8312684142
-73.9769860001,40.6856310249
-73.8922445072,40.6668111611
-73.8120230145,40.8156203136
-73.8505145933,40.8605069874
-73.9107461875,40.6060004072
-73.839410767,40.7702470429
-74.030663598,40.6176768231
-74.2008194279,40.6139189982
-73.8331395163,40.8542853216
-74.1535118965,40.6296669582
-73.8088489713,40.667504888
-73.8909966555,40.907411156
-74.1217446133,40.5938837375
-73.8907506325,40.7478110779
-73.8017054171,40.7097001475
-74.1584095703,40.6075195847
-74.0176392003,40.6500276898
-73.8845369043,40.703292142
-73.8426810126,40.6455009362
-73.8825331393,40.770573863
-73.9133406313,40.6350366883
-73.7772972383,40.671784353
-74.1204016347,40.5916638232
-73.8632303273,40.6511213855
-73.9240269413,40.7705786008
-73.7837328282,40.8375526372
-74.2108297792,40.5497391863
-73.955164804,40.6235995556
-73.7610809365,40.6390678918
-73.7522271344,40.7243726645
-74.2156394076,40.528216683
-73.9535388867,40.7026018844
-73.9829354886,40.5854754515
-73.8926534861,40.6992106005
-74.2017904847,40.5187496649
-74.0932294922,40.5723308309
-73.8481234484,40.682140348
-73.7709310038,40.6570313898
-73.7511813294,40.742364127
-73.9841185494,40.7262030281
-74.2007440427,40.6197874326
-73.889252612,40.7514597538
-73.9630718667,40.7028546597
-73.8905605341,40.8954185059
-74.1321637388,40.5922174313
-74.0916941513,40.6381276929
-73.9133661182,40.822264134
-73.7692417146,40.7418405636
-73.7798921228,40.7678838905
-73.8981793119,40.817888959
-74.1805235639,40.5716346777
-73.9335486523,40.722886445
-73.9298020864,40.7432764675
-73.7548681338,40.6392565699
-73.8294212687,40.6753760125
-73.7277248523,40.7403610471
-73.9210984632,40.8845216613
-73.874787972,40.7266900016
-74.19475049,40.6026924825
-74.0270466083,40.6045853593
-73.7927635519,40.7814762713
-73.9749078142,40.5738413821
-73.9271473752,40.6948606572
-73.8132000775,40.708802529
-73.8454889513,40.5796015384
-74.1417682676,40.6055963072
-73.8296145474,40.7867141639
-73.9734394203,40.643954663
-73.780656775,40.7069863258
-73.8227357584,40.6127912431
-73.9475351335,40.6015009285
-74.0997055932,40.5747110277
-74.1476204214,40.5933474662
-74.1164722686,40.6382493534
-73.8637573509,40.6865948283
-73.8986999882,40.6187251558
-73.9362935707,40.6704103218
-73.9041503734,40.6016346543
-73.953010062,40.8008650612
-73.779045766,40.6468790763
-73.9199794194,40.7210492879
-73.8573092383,40.6775303855
-73.9170341483,40.5524521042
-73.727110159,40.7285902673
-73.7238300606,40.7576461393
-73.8262308031,40.650491618
-73.8123213077,40.6813164921
-74.0034414287,40.691972324
-73.9282062281,40.5855448236
-73.8291798422,40.5964183649
-73.791751485,40.8617642254
-74.0045916633,40.7247696259
-74.0939655666,40.5942098285
-73.8504651967,40.8104248532
-74.1923953887,40.5863660613
-73.7539445856,40.7628107414
-73.8863250067,40.745125152
-73.8951549656,40.8272121801
-73.8240854269,40.82974288
-73.7772256526,40.7943882043
-73.987088403,40.6928754438
-74.0837867792,40.5964518991
-74.1923808566,40.5320427559
-74.1097431999,40.6146841043
-73.8609168801,40.7217155007
-73.7279319702,40.7602641658
-74.0236542646,40.6344768254
-73.7536738389,40.7114607824
-73.8287621092,40.7395787474
-73.80602999,40.6673667287
-74.1739107922,40.6304788255
-73.875868436,40.6861058934
-73.7527978403,40.6557667785
-73.9587420255,40.7264125481
-74.1395727867,40.6372248104
-73.795310422,40.6641382428
-73.9098925412,40.7395461502
-73.9324717209,40.7013343023
-73.9857609099,40.620739421
-74.0601395188,40.5953966827
-74.088262558,40.5706396962
-73.7374639905,40.7745417793
-73.7990152486,40.5936423292
-74.1821040617,40.5839172948
-73.9221914355,40.7571279093
-73.9395851099,40.8509659569
-73.836694245,40.7829293785
-73.7378583329,40.6647130235
-74.1702663473,40.6208013499
-73.9668014619,40.6310622389
-74.1380891437,40.5645278489
-73.938488942,40.6505337217
-74.1470874183,40.5587019558
-74.098680652,40.6042907935
-73.9628681498,40.7155093184
-73.7471967423,40.7454980598
-73.9841690037,40.6784405021
-74.2126154963,40.5243221021
-73.8883295625,40.6988929953
-73.7310280458,40.7071777427
-73.7284746434,40.7020271097
-73.8341628104,40.838292736
-73.9033560958,40.9066715489
-73.8585384475,40.5969104283
-74.0022374804,40.755559721
-74.2100581769,40.5441781411
-73.9429444912,40.6596544411
-73.8273639579,40.7601297926
-74.2235669494,40.5335484457
-73.7790219454,40.6937394964
-73.9373654567,40.6035882251
-73.8643163505,40.6711551135
-73.9808843612,40.740239718
-73.8510428436,40.7058567984
-74.1378947979,40.579308408
-73.9557332705,40.8012885411
-74.2106774966,40.5111738175
-73.7527473994,40.6058463249
-73.9258414826,40.6870970931
-74.1488513725,40.6122371897
-73.8569680585,40.7856456686
-74.1489080071,40.5673304064
-73.800227984,40.7114066124
-73.8827561667,40.6335167701
-73.789488622,40.7794317015
-73.7967124586,40.8597593324
-73.7476529646,40.7646186881
-73.875051019,40.654357034
-73.7843363601,40.7485955692
-73.8231660781,40.887434653
-73.9182879401,40.8245790295
-73.8845819904,40.6321228359
-73.8501850172,40.740439514
-73.9670696469,40.679140607
-74.0723393417,40.5969848078
-74.1243436489,40.624944332
-74.1235747064,40.6384648635
-74.1647159752,40.5397824054
-73.9780691131,40.7641067941
-73.9239078049,40.7655229175
-73.9368156122,40.6062979763
-74.1979373836,40.5214780311
-73.934766843,40.7853252175
-73.8231457312,40.7424142509
-74.1940506889,40.5427520083
-73.967368593,40.6645719898
-74.1661028107,40.6036096468
-73.9035249463,40.74078939
-73.892573282,40.72747713
-73.975246887,40.6194265143
-74.1479654762,40.5748289213
-74.158025368,40.632414929
-73.891772568,40.8888291337
-73.8426568867,40.6117912593
-73.8514940938,40.6993279368
-73.7860629787,40.7413811411
-73.8887846394,40.5593067375
-73.8278805139,40.6761475097
-74.1016268126,40.5623018749
-73.9009684347,40.7099510869
-74.1774297941,40.6059170624
-73.9950061327,40.5927376516
-74.0121732548,40.6471685746
-74.1602039496,40.5875383831
-74.0602062162,40.5959516715
-73.7092163884,40.7395323823
-73.9731029623,40.6513270927
-73.7645691249,40.6633604945
-73.9753192683,40.747982838
-73.8973500355,40.8897689256
-73.8957874526,40.6141512382
-74.1877470214,40.557676275
-73.9576572794,40.7175554068
-73.9262513607,40.8567302766
-73.9276480272,40.642822177
-73.9298028759,40.6776638668
-74.0658068322,40.6012696122
-74.1357445012,40.5553169613
-73.9615931497,40.8015118259
-73.833533993,40.870119374
-73.9412387905,40.8486321921
-73.8890242838,40.8522867609
-74.0814822947,40.5961854534
-73.9223175625,40.6802572323
-73.7555385468,40.6445419831
-73.8921860339,40.8483999662
-73.7887220399,40.5958738066
-73.8374526052,40.7746162837
-73.9136124799,40.6416177854
-73.8722185241,40.6201409464
-73.7988955596,40.6707602382
-73.9144775316,40.7845996404
-73.839249383,40.8663272888
-74.1304334768,40.6142706494
-74.0064032277,40.6338558637
-73.773625552,40.7880981624
-74.1561606252,40.5406135205
-73.958425969,40.6003048117
-73.7685411022,40.6964566848
-73.8707080263,40.6830405937
-73.7273511606,40.7575923771
-74.0326872438,40.6413802156
-73.797244121,40.5948694408
-73.8257278698,40.6661939926
-73.8998696247,40.8870868418
-73.9235927485,40.7502245428
-74.1075636376,40.5778784334
-73.8056934033,40.8858971714
-74.0042393191,40.6307754949
-74.0033207633,40.6274427693
-73.8225418512,40.8346893311
-73.8296810776,40.8843287556
-73.8136949187,40.6899817707
-73.9117514213,40.6621935286
-73.8710739228,40.8172322322
-73.8926418442,40.7638087642
-73.9746023641,40.6892063036
-73.750648933,40.6824486167
-73.9873844363,40.6603569743
-73.8235864683,40.8130506728
-73.9829842301,40.690233918
-74.2084804917,40.5380201387
-73.8415460579,40.8968367779
-73.7242800999,40.7324437799
-73.8816380871,40.674043687
-73.9205130137,40.8724611882
-74.1232857715,40.6220224247
-73.7552009834,40.7628392446
-74.2045813964,40.5642939656
-73.9137114709,40.7458356203
-73.9943867119,40.7552200054
-73.9212676712,40.7584488902
-73.907747877,40.693880807
-73.8407980212,40.7525131224
-73.8610324521,40.8357667051
-73.8990772677,40.8212249793
-74.086630747,40.5806235237
-73.7905003469,40.7274463162
-73.8109162254,40.7826537049
-73.9061777239,40.8302187855
-74.007297244,40.674644841
-73.9108262624,40.7671032989
-73.730742264,40.6873470615
-73.8651738602,40.6810585877
-73.913516932,40.6313738926
-74.2504480418,40.5099057118
-73.9763326646,40.6746839922
-73.8136289222,40.7822426637
-73.794726296,40.7187401832
-73.8917761062,40.7735202957
-74.1704817232,40.6250033011
-73.8728423642,40.8579848297
-73.9676534328,40.7624468694
-73.9215910879,40.7007517476
-73.8096430991,40.6774921688
-73.9383348812,40.7044980494
-73.9753437794,40.588438742
-74.0027353685,40.6068228898
-73.988987831,40.6512220473
-73.7687206658,40.6421432755
-73.7710543717,40.7580629197
-73.7496707832,40.7147430314
-73.8195533828,40.7906904499
-73.7644141428,40.6104445777
-74.1756166094,40.6239418707
-73.9171134356,40.8308381707
-73.9098066773,40.6714435834
-73.8070350894,40.7485159074
-74.1582300763,40.5767378845
-73.7644862571,40.6624247302
-74.1922689101,40.62726583
-73.9684898558,40.6514869468
-73.8501628017,40.7063052332
-74.183764261,40.6289048719
-74.0905563418,40.5862248835
-73.9921902286,40.6339764085
-74.076829735,40.5992330196
-74.2237855239,40.5250335061
-74.1491321071,40.6047485443
-73.7748116798,40.5982753788
-73.7770111964,40.6377233529
-73.8765306244,40.6624686639
-73.8084904474,40.7660772934
-73.9383993303,40.8267986971
